CD_GEOCODM,LONG,LAT,ALT
4204400,-52.709151456,-26.90325141,455.38
4204459,-52.669699288,-26.511637595,674.66
4204509,-49.226737,-26.431966315,55.74
4204558,-50.36376055,-27.584808344,838.3
4204608,-49.365939558,-28.673572252,52.09
4204707,-53.173845571,-26.891727082,515.22
4204756,-53.093290492,-26.973139698,412.31
4204806,-50.582601035,-27.282982506,1004.99
4204905,-53.50462887,-26.81787022,589.53
4205001,-53.631395122,-26.266488533,802.81
4205100,-49.716897745,-26.986300613,390.75
4205159,-49.479293361,-26.720460955,535.75
4205175,-52.56253396,-26.723621095,516.64
4205191,-49.643404977,-28.985081792,13.07
4205209,-51.443432904,-27.273895484,680.85
4205308,-52.271415398,-26.859786721,999.66
4205357,-53.344891435,-26.779432328,299.43
4205407,-48.547637378,-27.5877955,21.97
4205431,-52.793450025,-26.648523378,467.4
4205456,-49.468861053,-28.74241535,31.5
4205506,-50.925079235,-27.023446962,1018.83
4205555,-50.806408249,-27.174751499,956.97
4205605,-52.68200207,-26.455476238,655.8
4205704,-48.612556682,-28.02089593,8.41
4205803,-48.849841859,-26.022075506,22.94
4205902,-48.967706568,-26.918368514,39.12
4206009,-48.578166564,-27.318645907,22.5
4206108,-49.21999604,-28.183986526,139.44
4206207,-49.039470258,-28.329130717,23.34
4206306,-48.983560448,-27.060325239,91.39
4206405,-53.522089718,-26.60034757,645.75
4206504,-48.992104265,-26.474445128,22.4
4206603,-53.525445108,-26.3849206,699.66
4206652,-52.783840134,-27.136910865,508.6
4206702,-51.49621531,-27.170303184,518.76
4206751,-51.239427698,-27.180583476,725.65
4206801,-51.368450261,-27.091549016,578.58
4206900,-49.522027759,-27.053540884,277.08
4207007,-49.300822578,-28.707084009,41.03
4207106,-48.825014006,-26.904625183,10.31
4207205,-48.814671719,-28.343849909,15.97
4207304,-48.669284196,-28.239951114,22.66
4207403,-49.427729344,-27.494604253,723.96
4207502,-49.24014046,-26.90625599,68.15
4207577,-51.240619097,-27.00107805,847.21
4207601,-51.770853618,-27.409708848,452.02
4207650,-53.539511884,-26.996016679,545.96
4207684,-52.45429691,-26.632560097,687.1
4207700,-52.140540866,-27.068326363,585.25
4207759,-53.276057794,-26.824065031,439.7
4207809,-51.904107924,-27.01618668,1051.35
4207858,-52.895011356,-26.657226,433.9
4207908,-50.803900049,-26.236612937,752.57
4208005,-52.329182516,-27.281778717,420.78
4208104,-49.908756202,-26.337126411,923.53
4208203,-48.657023208,-26.907426239,6.3
4208302,-48.617399386,-27.095937883,5.62
4208401,-53.714802064,-27.175375089,189.65
4208450,-48.604167607,-26.006047887,8.22
4208500,-49.6034147,-27.41485849,371.68
4208609,-51.743353839,-27.172853086,670.32
4208708,-49.76176865,-29.001418613,42.9
4208807,-49.049128986,-28.624963689,5.21
4208906,-49.076298822,-26.490484349,29.5
4208955,-52.858899256,-26.720569403,523.65
4209003,-51.506689733,-27.173944529,525.24
4209102,-48.84940914,-26.304517648,10.29
4209151,-49.623806686,-26.954682616,335.55
4209177,-52.73438054,-26.39370281,833.97
4209201,-51.562866369,-27.264600091,541.55
4209300,-50.330222424,-27.817259463,911.43
4209409,-48.781388621,-28.48358595,6.53
4209458,-52.566034849,-26.860942345,529.06
4209508,-49.75526366,-27.212388101,345.6
4209607,-49.394307267,-28.393585165,206.17
4209706,-50.691827864,-26.929114,987.57
4209805,-49.289401498,-27.506389515,548.56
4209854,-52.080922644,-27.047464481,661.11
4209904,-49.544829354,-27.157486563,334.82
4210001,-48.926046772,-26.721110786,60.73
4210035,-51.467946043,-27.129896069,538.84
4210050,-51.376121976,-26.855212388,883
4210100,-49.801037528,-26.115228494,781.51
4210209,-48.953353958,-27.418660413,50.97
4210308,-50.332986843,-26.35752653,767.83
4210407,-49.454376324,-28.850314606,10.12
4210506,-53.17481881,-26.761623947,571.9
4210555,-52.62713541,-26.800421908,443.8
4210605,-48.988744662,-26.595458014,34.61
4210704,-51.157451443,-26.474115435,1197.22
4210803,-49.62984936,-28.83244582,32.5
4210852,-50.068563712,-27.201205083,354.47
4210902,-53.053500799,-26.778042075,453.79
4211009,-53.398684027,-27.103611694,218.7
4211058,-50.974104678,-27.2176788,978.52
4211108,-50.226271432,-26.456362472,823.6
4211207,-49.213256508,-28.654787843,21.11
4211256,-49.718799983,-28.799719536,82.26
4211306,-48.649182902,-26.897439119,4.92
4211405,-52.911286665,-26.901273398,487.99
4211454,-52.811244,-26.942889883,394.14
4211504,-48.925795432,-27.287771166,28.34
4211603,-49.503123581,-28.6382326,59.25
4211652,-52.83403339,-26.44617199,712.45
4211702,-49.291426291,-28.360468966,124.4
4211751,-50.112314689,-27.503846175,836.11
4211801,-51.62056217,-27.342488172,564.29
4211850,-52.310019201,-26.695994419,761.58
4211876,-52.501088749,-27.255157794,393.12
4211892,-50.11300974,-27.914518185,1109.7
4211900,-48.670287918,-27.647043683,6.35
4212007,-53.279977251,-26.346508133,877.9
4212056,-50.159001405,-27.58226207,871.85
4212106,-53.162267292,-27.070250549,422.4
4212205,-50.163204197,-26.39398307,816.4
4212239,-53.675314131,-26.61526297,503.29
4212254,-49.72514527,-29.323459905,5.29
4212270,-52.0617238,-26.780889147,811.39
4212304,-48.681495413,-27.94981623,0.3
4212403,-49.18648754,-28.437217649,55.67
4212502,-48.647572911,-26.768861092,11.07
4212601,-51.909814667,-27.377309281,441.17
4212700,-49.694868623,-27.528126833,422.2
4212809,-48.675051353,-26.769170538,7.79
4212908,-52.982253245,-26.848814334,549.97
4213005,-51.230536483,-27.045134616,677.18
4213104,-51.758649827,-27.415953551,420.79
4213153,-52.86735203,-27.069459776,561.12
4213203,-49.174197527,-26.744826396,60.13
4213302,-50.37710065,-27.467784072,850.95
4213351,-50.465404267,-27.169029182,971.95
4213401,-52.01453751,-26.874912827,978.1
4213500,-48.602756739,-27.149466209,16.3
4213609,-51.081604633,-26.230004898,759.76
4213708,-49.955652135,-27.251086278,377.92
4213807,-49.96059197,-29.195776363,49.73
4213906,-51.811375538,-27.219942194,532.84
4214003,-49.622086169,-27.041408241,251.69
4214102,-49.403292771,-27.287329214,409.07
4214151,-53.598105875,-26.444335206,579.01
4214201,-52.72760957,-26.740055549,431.75
4214300,-49.008432379,-27.677208864,801.71
4214409,-51.076019943,-26.897067435,784.71
4214508,-50.139588913,-26.942308431,588.75
4214607,-49.802862216,-27.191166518,337.18
4214706,-49.272379443,-26.749129816,72.23
4214805,-49.643237529,-27.217903225,350.39
4214904,-49.1050938,-28.132591388,131.96
4215000,-49.517295075,-26.25532502,788.81
4215059,-49.777591804,-27.86323547,890.43
4215075,-53.325286211,-27.067594164,225.58
4215109,-49.304707233,-26.943501668,231.5
4215208,-53.3201584,-26.67946356,404.26
4215307,-50.001730731,-26.975244333,436.91
4215356,-53.05863124,-26.608558919,650.02
4215406,-51.405208077,-26.903164607,850.2
4215455,-49.134029864,-28.633222922,61.06
4215505,-50.42290162,-26.956900744,1121.24
4215554,-53.619987873,-26.939843923,514
4215604,-49.125091302,-28.035605572,280.07
4215653,-49.717626373,-29.135288218,19.39
4215679,-50.005529187,-26.780982353,604.02
4215687,-53.199846961,-26.619775573,420.19
4215695,-52.67594947,-26.63480909,448.59
4215703,-48.780239921,-27.689747758,37.5
4215752,-52.965538739,-26.473278246,599.48
4215802,-49.386978895,-26.249485418,859.92
4215901,-48.929311958,-27.896496698,422.2
4216008,-53.01739427,-27.078635077,293.19
4216057,-50.43462893,-27.282946673,1068.1
4216107,-52.537227468,-26.557830369,620.93
4216206,-48.637570758,-26.24401788,28.44
4216255,-53.595966679,-27.097482625,337.93
4216305,-48.85700428,-27.295880556,23.54
4216354,-48.767765386,-26.617454046,19.53
4216404,-49.80657138,-29.223479791,9.61
4216503,-49.93674176,-28.29471249,1340.71
4216602,-48.616022715,-27.590312077,17.17
4216701,-53.500124106,-26.456060296,708.98
4216800,-50.581386176,-27.668586518,881.22
4216909,-52.851333666,-26.355190164,885.4
4217006,-49.175684324,-28.326895525,50.64
4217105,-48.977786248,-28.1644952,37.69
4217154,-53.254556376,-26.69447514,442
4217204,-53.518839406,-26.726427176,643.85
4217253,-48.787669587,-27.567170093,210.99
4217303,-52.995569727,-26.919756951,464.46
4217402,-49.073259691,-26.420975912,34.74
4217501,-52.302854827,-27.145697622,673.59
4217550,-53.046276341,-26.724773374,653
4217600,-49.42054093,-28.595102418,130.98
4217709,-49.634210364,-29.109132756,12
4217758,-52.964204795,-26.7369362,406.5
4217808,-50.005096464,-27.1179373,346.44
4217907,-51.24591437,-27.101011104,684.57
4217956,-53.157541983,-26.689474837,633.51
4218004,-48.632070563,-27.239453607,3.33
4218103,-49.844117762,-28.832517493,122.88
4218202,-49.277712289,-26.822902574,70.57
4218251,-50.674674136,-26.617828491,958.78
4218301,-50.305419367,-26.1140963,787.96
4218350,-49.45593337,-28.518484857,152.23
4218400,-49.144815307,-28.55814003,186.56
4218509,-51.414674665,-26.998536305,796.46
4218608,-49.79247823,-27.303019529,354.8
4218707,-49.005268077,-28.480033947,15.63
4218756,-53.64145973,-26.972223591,420.17
4218806,-49.680865745,-28.924749217,29.4
4218855,-52.851496456,-26.761737013,454.13
4218905,-49.588205611,-28.004554912,906.91
4218954,-49.873211242,-27.952685809,1345.41
4219002,-49.319107918,-28.519966203,47.44
4219101,-52.15410565,-26.863983317,896.04
4219150,-50.978150625,-27.4899701,778.1
4219176,-51.744740181,-27.003241604,933.16
4219200,-49.368219172,-27.395778698,361.86
4219309,-51.151705282,-27.006129067,718.83
4219358,-49.83075196,-26.881577618,383.6
4219408,-49.804203375,-26.92674272,400.07
4219507,-52.404667138,-26.874584499,787.9
4219606,-52.342850509,-27.070250147,516.79
4219705,-52.534932518,-26.963719499,770.95
4219853,-51.549566306,-27.450251411,685.29
4300034,-54.164731536,-31.864015304,237.9
4300059,-52.034632789,-28.175054748,654.84
4300109,-53.258691687,-29.645663363,65.79
4300208,-53.772818889,-28.237729006,329.68
4300307,-54.767096221,-27.661074457,307.85
4300406,-55.795870145,-29.782043209,94.73
4300455,-54.057366413,-27.837299956,358.19
4300471,-52.913714549,-28.113726287,601.97
4300505,-53.037366048,-27.248768756,447.88
4300554,-52.99075528,-28.774745537,386.5
4300570,-51.315815667,-29.390139166,317.3
4300604,-51.077729454,-29.997493064,13.44
4300638,-52.251270396,-30.875147601,47.84
4300646,-53.192177261,-27.356425473,465.82
4300661,-51.573737971,-28.631977202,704.87
4300703,-52.015823439,-28.970884363,423.62
4300802,-51.283576924,-28.855437624,640.43
4300851,-51.50131825,-30.90934555,6.75
4300877,-50.925676614,-29.617243592,32.2
4300901,-52.303831954,-27.394444128,413.79
4301008,-51.947449491,-29.398890719,40.29
4301057,-49.93295751,-29.592960743,11.9
4301073,-52.433301504,-31.440643993,245.64
4301107,-51.73380686,-30.090013114,46.98
4301206,-53.086395567,-29.335859613,349.51
4301305,-53.082248348,-32.236344125,29.41
4301404,-52.179511939,-28.873049391,743.19
4301503,-53.98947008,-28.513351989,389.69
4301552,-52.054175669,-27.69378665,601.4
4301602,-54.1070832,-31.330501841,209.09
4301636,-50.236701076,-30.239750927,6.84
4301651,-51.49753768,-29.380864067,657.83
4301701,-52.377750325,-27.617092567,690.33
4301750,-51.737669474,-30.390483854,270.5
4301800,-51.460151458,-27.680229871,744.18
4301859,-53.714412693,-27.188069961,189.74
4301875,-57.557060324,-30.211075407,42
4301909,-51.3008736,-30.292675499,9.04
4301925,-52.414104946,-27.408757715,437.1
4301958,-53.036296669,-27.923825845,372.97
4302006,-52.587752,-29.08770436,633.38
4302055,-52.602225004,-27.508583562,760.9
4302105,-51.515560306,-29.167401933,629.11
4302154,-53.31275639,-27.666111035,569.94
4302204,-54.109481255,-27.671566996,283.02
4302220,-53.813734635,-28.577434475,418.51
4302238,-53.38870496,-28.818488034,422.21
4302253,-51.677271837,-29.350119371,430.22
4302303,-50.433349269,-28.670577675,1054.35
4302352,-51.35551909,-29.494485114,35.54
4302378,-53.866790885,-27.546774204,465.31
4302402,-51.943846765,-29.607422619,22.85
4302451,-52.428050264,-29.305157917,502.15
4302501,-54.909810925,-28.73072433,260.5
4302584,-53.772402138,-28.36628994,435.74
4302600,-53.744329382,-27.619192507,439.9
4302659,-51.588915971,-29.555527955,109.88
4302709,-51.961482953,-30.116144012,52.15
4302808,-53.48756892,-30.514743234,432.54
4302907,-54.82772769,-29.88028766,125.39
4303004,-52.89341255,-30.045819979,74.06
4303103,-51.093676954,-29.950629444,14.1
4303202,-51.664113449,-27.768232466,621.73
4303301,-54.637886704,-28.291074819,289.08
4303400,-53.43189548,-27.28094066,567.33
4303509,-51.814600906,-30.850704389,38.3
4303558,-52.203798973,-28.58923753,441.54
4303608,-50.143765384,-29.048175273,1027.51
4303673,-51.095664004,-28.796512246,768.97
4303707,-54.84532895,-27.991690028,143.87
4303806,-52.633104477,-27.711601416,578.18
4303905,-51.058869924,-29.675685097,21.93
4304002,-53.802813868,-27.67449261,434.51
4304101,-52.99891473,-28.892131767,504.79
4304200,-52.789668438,-29.671285415,54.03
4304309,-54.752834042,-27.95131806,319.93
4304358,-53.677804642,-31.561009723,225.52
4304408,-50.814867349,-29.35797185,819.95
4304507,-52.676285832,-31.393859524,405.97
4304606,-51.18102978,-29.918696706,19.39
4304614,-52.232382617,-29.323525296,125.78
4304622,-51.395158462,-28.125975294,877.59
4304630,-50.020022444,-29.76146664,7.02
4304655,-54.554698999,-28.931627519,328.77
4304663,-52.487007572,-31.766838656,27.72
4304671,-50.508807934,-30.149659662,11.33
4304689,-51.321769345,-29.701944851,35.96
4304697,-51.985968845,-29.269499608,474.7
4304705,-52.791897388,-28.28651059,588.81
4304713,-50.435756429,-29.778637456,40.72
4304804,-51.503817629,-29.2982968,677.57
4304853,-51.917576229,-27.714892075,439.44
4304903,-51.983232657,-28.559874016,601.58
4304952,-51.692682822,-28.27356547,801.8
4305009,-54.012386847,-28.254234472,280.58
4305108,-51.1788602,-29.166899011,782.36
4305116,-52.002053845,-27.76284713,684.18
4305124,-52.814802332,-31.85263912,35.4
4305132,-52.941977801,-29.656287194,81.54
4305157,-53.165913076,-27.607980134,368.25
4305173,-51.753103265,-30.602028928,89.4
4305207,-54.739997239,-28.147840876,195.27
4305306,-53.067276904,-28.058450461,462.75
4305355,-51.625006052,-29.956800363,23.9
4305371,-52.029411953,-27.952831101,563.87
4305405,-53.945749702,-27.917364754,471.75
4305439,-53.462675141,-33.687566868,21.22
4305447,-51.978542222,-30.757426711,223.17
4305454,-50.209092333,-30.181169986,8.1
4305504,-51.883031291,-28.344302543,788.17
4305587,-51.868575546,-29.392536871,67.64
4305603,-52.993176319,-28.522947759,447.66
4305702,-53.48894333,-28.205295775,469.8
4305801,-52.987738832,-27.73041108,456.01
4305835,-52.094602559,-29.179256801,375.62
4305850,-52.778800845,-28.11742832,585.03
4305871,-54.07366243,-28.384540858,297.2
4305900,-53.709128106,-27.717873019,452.74
4305934,-51.684934596,-29.272710075,510.64
4305959,-51.696433677,-28.998576427,589.05
4305975,-52.300277829,-28.12134171,705.5
4306007,-54.100034906,-27.498012269,383.27
4306056,-52.049410401,-30.99934519,55.71
4306072,-53.249184495,-27.453629567,333.74
4306106,-53.605240762,-28.642446608,469.58
4306130,-52.648142988,-27.664888108,528.36
4306205,-51.991575885,-29.508290968,17.45
4306304,-51.85224905,-28.384611534,672.31
4306320,-53.86511946,-27.265390936,454.24
4306353,-55.048208502,-28.226876443,178.07
4306379,-54.213560384,-29.701963909,108.98
4306403,-51.087619313,-29.584158778,171.43
4306429,-53.530864623,-27.657536731,528.18
4306452,-51.835102986,-28.975205386,513.3
4306502,-52.10393357,-30.70859842,120.74
4306551,-49.849549961,-29.370187079,16.48
4306601,-54.674130183,-30.981267056,141.45
4306700,-53.36233318,-29.624852491,49.96
4306734,-54.35826799,-27.509212613,246.71
4306759,-51.984904392,-29.09903106,470.05
4306767,-51.31041892,-29.999292594,6.84
4306809,-51.873023134,-29.239917207,65.8
4306908,-52.522045389,-30.543657324,431.61
4306924,-52.911920503,-27.708586519,500.4
4306932,-54.271431851,-28.362794277,243.76
4306957,-52.735067952,-27.528857931,625.6
4306973,-52.299711402,-27.84919594,753.89
4307005,-52.275876897,-27.63340581,797.44
4307054,-52.572176208,-28.49715469,502.37
4307104,-53.39433786,-32.026743551,303.6
4307203,-52.570112052,-27.393336674,779.68
4307302,-53.509573083,-27.549417126,408.68
4307401,-51.188793662,-28.057276347,944.9
4307450,-53.992767815,-27.359943608,378.64
4307500,-52.84192697,-28.731445142,402.4
4307559,-52.270485796,-27.909006341,773.29
4307609,-51.174293924,-29.650147967,41.5
4307708,-51.14383733,-29.852186295,27.8
4307807,-51.970260294,-29.503471876,24.43
4307815,-53.160293778,-29.179661361,401.54
4307831,-54.148112618,-28.525059762,319.49
4307864,-51.69144874,-28.882134312,585.87
4307906,-51.348349573,-29.223679186,767.97
4308003,-53.439064819,-29.574329539,88.68
4308052,-52.670591242,-27.425415506,710.9
4308078,-51.821183044,-29.588574529,141.98
4308102,-51.310102135,-29.45397092,42.27
4308201,-51.182220576,-29.031142143,754.9
4308250,-52.085607099,-27.862509277,698.53
4308300,-52.344953183,-28.982167789,764.78
4308409,-53.500294414,-29.997633815,123.16
4308433,-52.096917058,-29.380633784,56.72
4308458,-53.235523263,-28.78788297,421.8
4308508,-53.400776738,-27.35888241,544.3
4308607,-51.529548458,-29.254549112,606.37
4308656,-55.63407195,-28.18947679,89.97
4308706,-52.10013846,-27.583857756,726.4
4308805,-51.763430685,-29.90298374,17.9
4308854,-52.034523569,-28.433848467,767.55
4308904,-52.24957412,-27.87591193,664.92
4309001,-54.350840077,-28.029744372,431.6
4309050,-50.786207431,-29.877133961,47.84
4309100,-50.8719457,-29.379737518,816.59
4309126,-52.918217983,-27.44438502,529.05
4309159,-52.577837756,-29.269936217,462.7
4309209,-50.990792974,-29.945518913,20.65
4309258,-51.691047358,-28.540671531,723.98
4309308,-51.314683663,-30.108601922,19
4309407,-51.890650687,-28.84913364,465.83
4309506,-54.560555929,-28.141779257,269.02
4309555,-51.4140397,-29.549049086,18.54
4309571,-52.650170595,-29.45704381,532.49
4309605,-54.30879151,-27.630096913,318.73
4309654,-53.867824794,-31.405098248,194.57
4309704,-53.976505573,-27.561489816,447.36
4309753,-53.133200012,-29.420744361,321.87
4309803,-51.85725209,-28.048849521,604.27
4309902,-51.635323989,-28.369226729,784.04
4309951,-52.519385587,-28.615020415,591.62
4310009,-53.088354019,-28.62760778,401.93
4310108,-50.798710733,-29.572220455,38.57
4310207,-53.91806683,-28.38853654,311.7
4310306,-52.122157494,-28.929152731,683.44
4310330,-50.13057994,-29.9747778,3
4310363,-51.77019051,-29.352158119,91.03
4310405,-54.188108334,-27.847331558,379.29
4310413,-54.01254559,-27.880454458,398.48
4310439,-51.279910192,-28.818328031,756.79
4310462,-52.425060644,-27.935984284,627.66
4310504,-53.264296018,-27.192281975,229.49
4310538,-53.757849249,-29.602887954,437.04
4310553,-55.232723264,-28.80220503,165.8
4310579,-52.172366845,-28.780295702,773.38
4310603,-56.557133497,-29.128636899,62.08
4310652,-50.101782261,-29.500248495,26.6
4310702,-52.452443254,-27.38329194,700.53
4310751,-53.580885619,-29.519534484,168.9
4310801,-51.159574194,-29.594156522,127.93
4310850,-53.284389402,-27.63122238,533.26
4310876,-53.056550658,-29.033816356,300.62
4310900,-52.543172806,-27.728493633,560.64
4311007,-53.377522915,-32.56356866,20.01
4311106,-54.693846671,-29.497346731,115.82
4311122,-50.358036722,-28.880567591,950.45
4311130,-54.21993582,-29.290081096,428.45
4311155,-54.115964897,-28.64562353,338.42
4311205,-53.68309961,-29.226449119,528.45
4311239,-53.01698318,-29.4941314,590.26
4311254,-52.775028908,-29.224316401,615.08
4311270,-52.857835242,-28.56946813,484.46
4311304,-51.527228529,-28.208870246,805.86
4311403,-51.9678277,-29.4654544,25.12
4311429,-53.181387133,-27.690769408,393
4311502,-53.898476655,-30.812009993,294.35
4311601,-53.074860737,-27.596470163,327.24
4311627,-51.208155321,-29.600803585,119.02
4311643,-51.201902094,-29.462638602,360.34
4311700,-51.66750736,-27.568139969,756.47
4311718,-56.063613481,-29.146144199,104.45
4311734,-49.936513552,-29.210649419,35.77
4311759,-55.49166253,-29.580537182,90.38
4311775,-50.203394812,-29.679137012,10.17
4311791,-51.555566883,-29.55532296,52.8
4311809,-52.196776934,-28.448453927,544.62
4311908,-51.913318943,-27.461391212,401.76
4311981,-51.587342991,-30.353622202,104.83
4312005,-52.14889181,-27.352612788,481.77
4312054,-52.097804428,-29.329137344,53.61
4312104,-54.452435481,-29.569391775,103.11
4312138,-52.197260881,-28.27576174,736.63
4312153,-52.133029326,-29.524830337,69.58
4312179,-54.616836877,-28.255815987,217.4
4312203,-51.801718197,-27.634940651,621.85
4312252,-52.051280198,-30.12243951,56.96
4312302,-53.685994044,-27.496076423,488.11
4312351,-52.076108191,-28.653207185,440.5
4312377,-50.782833705,-28.685071775,964.32
4312385,-51.631559245,-29.159941223,621.8
4312401,-51.461299375,-29.688118609,25.58
4312427,-52.692826315,-28.69335122,415.7
4312443,-49.93276297,-29.36296363,21.52
4312450,-52.657780201,-31.582203227,264.12
4312476,-51.080088347,-29.539341658,480.05
4312500,-50.919158851,-31.108225107,14.75
4312609,-51.866055526,-29.165614814,47.94
4312617,-51.184602344,-28.318912801,933.77
4312625,-51.768701235,-28.330265356,831.18
4312658,-52.819279492,-28.459906765,512.67
4312674,-52.462400673,-28.536214813,559.92
4312708,-52.776188567,-27.354664532,559.96
4312757,-52.167133917,-28.676564432,425.88
4312807,-51.742164633,-28.658176037,607.7
4312906,-51.703231417,-28.723468641,601.18
4312955,-52.981476843,-27.987967659,416
4313003,-52.01798354,-29.216511432,333.9
4313011,-54.104114239,-27.61209816,297.51
4313037,-54.835872901,-29.404595708,326.04
4313060,-50.90379343,-29.585747532,34.7
4313086,-51.30682464,-29.030046445,619.07
4313102,-53.47063511,-29.473025737,120.76
4313201,-51.106953923,-29.376208869,555.71
4313300,-51.608995692,-28.783944713,656.26
4313334,-53.706937337,-28.082644872,462.8
4313359,-51.405157474,-28.984748912,579.18
4313375,-51.275210689,-29.848615535,41.03
4313391,-52.955086064,-29.736254605,78.91
4313409,-51.128605277,-29.686326025,34.99
4313425,-54.503384414,-27.57840065,243.6
4313441,-53.185702589,-27.563558434,333.51
4313466,-53.064109299,-27.748114692,349.73
4313490,-53.113498851,-27.906788467,382.09
4313508,-50.266797812,-29.892697077,16.23
4313607,-51.76159664,-27.703308073,622.57
4313656,-50.506051972,-30.260066645,4.7
4313706,-53.31495391,-27.900620875,623.21
4313805,-53.555546012,-27.356019913,516.98
4313904,-53.500265167,-28.292730536,418.52
4313953,-52.37390023,-30.19455152,50.38
4314001,-51.782096045,-28.599620533,741.18
4314027,-53.179100238,-29.73131424,43.67
4314035,-51.398869658,-29.639389291,39.8
4314050,-50.834865902,-29.631749277,48.2
4314068,-52.963983235,-29.451665568,584.11
4314076,-52.278758194,-29.74579354,68.34
4314100,-52.407095092,-28.261767127,690.55
4314134,-52.422435631,-27.70410028,606.82
4314159,-51.730292967,-29.554856139,111.93
4314175,-53.587170319,-31.73363693,373.46
4314209,-52.826311733,-31.863828221,32.54
4314308,-53.656542331,-28.421586064,461.9
4314407,-52.344320062,-31.71959788,15.38
4314423,-51.06404982,-29.454384443,176.63
4314456,-53.214706178,-27.511674243,340.75
4314464,-51.17010272,-27.876664586,912.49
4314472,-53.338638337,-29.335360128,458.93
4314498,-53.619560956,-27.209762789,213.04
4314506,-53.384619968,-31.580592668,432.6
4314555,-55.200309947,-28.045315837,129.31
4314605,-53.104734453,-31.444112473,337.44
4314704,-53.05888081,-27.331463875,570.37
4314753,-51.67089027,-29.454546477,102.31
4314779,-52.675399446,-28.061840839,671.02
4314787,-52.490231921,-27.65703997,559.62
4314803,-51.230149644,-29.696258601,27.46
4314902,-51.228660463,-30.030036774,42.23
4315008,-55.011562045,-27.851375115,96
4315057,-54.67195189,-27.57863536,220.58
4315073,-54.899031824,-27.734373919,108.24
4315107,-55.13956026,-27.905689846,109.13
4315131,-52.210869739,-29.169761252,539.49
4315149,-51.181599695,-29.526127068,119.95
4315156,-52.301716602,-29.240308678,493.21
4315172,-51.473631697,-28.756712831,649.44
4315206,-52.159910694,-28.998755654,454.57
4315305,-56.45364704,-30.38286796,118.67
4315313,-52.442768604,-27.821196688,670.3
4315321,-54.071254722,-29.351921349,419.61
4315354,-53.096722056,-28.742361349,368
4315404,-53.641933693,-27.661539882,543.91
4315453,-52.072948554,-29.112278666,298.92
4315503,-53.370568576,-29.813948536,59.09
4315552,-52.840057892,-27.298397595,590.7
4315602,-52.086769699,-32.050445792,2.92
4315701,-52.379018251,-29.985625878,50.81
4315750,-50.473818113,-29.642286013,270.81
4315800,-51.86389175,-29.285070073,69.28
4315909,-53.168530604,-27.470403435,356.07
4315958,-54.819426975,-28.25634421,211.36
4316006,-50.573442334,-29.640762889,46.24
4316105,-52.806533525,-27.781931352,638.74
4316204,-52.906160156,-27.83181597,431.56
4316303,-55.029186124,-28.13536698,147.91
4316402,-54.945760855,-30.244033237,150.35
4316428,-53.135651718,-27.70673099,360.61
4316436,-53.094107201,-28.40328617,531.4
4316451,-53.213309652,-29.088681247,325.53
4316477,-54.837742018,-28.12169744,212.54
4316501,-51.509421459,-29.43973222,492.51
4316600,-51.813501913,-27.94400651,662.65
4316709,-53.250526707,-28.365166816,519.92
4316733,-51.926671261,-28.164451104,612.97
4316758,-52.080925823,-29.46359621,98.55
4316808,-52.429928587,-29.719768433,61
4316907,-53.808675394,-29.685581803,155.31
4316956,-50.987255409,-29.503515538,470.38
4316972,-54.09095467,-30.34510345,153.5
4317004,-53.115874998,-30.874702573,281.3
4317103,-55.534814267,-30.889384011,200.67
4317202,-54.478224098,-27.86674979,310.67
4317251,-51.734344242,-29.171634439,74.54
4317301,-53.36700638,-33.51986003,22.27
4317400,-54.869075853,-29.19146017,422.94
4317509,-54.264142798,-28.301937873,285.74
4317558,-52.024633059,-28.497445104,673.07
4317608,-50.520985936,-29.832034016,42.53
4317707,-55.224556642,-28.508096977,200.8
4317756,-52.683725844,-28.395928906,517.74
4317806,-53.778849598,-27.853490776,532.23
4317905,-54.668747895,-27.819929734,293.96
4317954,-51.643572174,-27.909369424,668.73
4318002,-56.001029153,-28.662837526,94.8
4318051,-51.893186714,-28.531763126,595.88
4318101,-55.13238574,-29.552715906,120.57
4318200,-50.582108107,-29.444098074,894.42
4318309,-54.320477858,-30.336760054,120.59
4318408,-51.728177503,-29.95943866,6.9
4318424,-51.825838547,-27.826689965,752.97
4318432,-53.446350434,-29.614676416,0
4318440,-51.702968589,-28.498080971,646.63
4318457,-53.118775269,-27.778183318,463.5
4318465,-52.293016474,-29.041447021,704.25
4318481,-51.249597557,-29.5400486,88.53
4318499,-54.1335502,-27.72258456,204.9
4318507,-52.034202271,-32.020609112,7.19
4318606,-51.594767677,-27.7712554,749.89
4318614,-51.48638383,-29.543469517,66.66
4318622,-50.063612937,-28.749906432,1179.65
4318705,-51.146234561,-29.765866542,11.5
4318804,-51.976915235,-31.364023721,9.17
4318903,-54.959659549,-28.406646953,259.8
4319000,-51.066706938,-28.969848639,744.13
4319109,-53.966922723,-27.708928802,447.76
4319125,-53.854225631,-29.534850568,446.42
4319158,-54.561563093,-28.549537121,283.41
4319208,-55.26010023,-28.182154693,159.49
4319307,-54.934708342,-28.020484909,167.44
4319356,-51.51432652,-29.421429842,480.03
4319364,-53.247368978,-27.77130846,483.02
4319372,-54.888255953,-28.124353901,196.2
4319406,-54.179991287,-29.617530756,181.08
4319505,-51.376664824,-29.59208033,17.99
4319604,-53.569644125,-30.167411389,119.52
4319703,-52.528478942,-27.554318331,849.73
